PubMedID,Entity_1,Entity_2,Sentence,BioBERT_Relation,PubMedBERT_Relation,BioLinkBERT_Relation
25455497,Interleukin-2,T-cell kinase,"Starting from benzylpyrimidine 2, molecular modeling and X-ray crystallography were used to design highly potent inhibitors of Interleukin-2 inducible T-cell kinase (ITK).",Association,Association,NO_RELATION
25455497,Interleukin-2,ITK,"Starting from benzylpyrimidine 2, molecular modeling and X-ray crystallography were used to design highly potent inhibitors of Interleukin-2 inducible T-cell kinase (ITK).",Association,Association,NO_RELATION
25457675,Tumor necrosis factor,matrix metalloproteinases,Tumor necrosis factor (TNF)-α induces matrix metalloproteinases (MMPs) that may disrupt skin integrity.,Association,Association,NO_RELATION
25457675,Tumor necrosis factor,MMPs,Tumor necrosis factor (TNF)-α induces matrix metalloproteinases (MMPs) that may disrupt skin integrity.,Association,Association,NO_RELATION
25468331,Interleukin-4,IL-4R,It has long been established that dimerization of Interleukin-4 receptor (IL-4R) subunits is a pivotal step for JAK/STAT signal transduction.,Association,NO_RELATION,NO_RELATION
25468331,Interleukin-4,JAK/STAT,It has long been established that dimerization of Interleukin-4 receptor (IL-4R) subunits is a pivotal step for JAK/STAT signal transduction.,Association,NO_RELATION,NO_RELATION
25473214,Hepatocyte growth factor,angiogenic factor,Hepatocyte growth factor (HGF) is a potent angiogenic factor that can stimulate the production of blood vessels in ischemic tissue.,Association,Association,NO_RELATION
25476732,Hepatocyte growth factor,pleiotropic cytokine,"Hepatocyte growth factor (HGF) is a pleiotropic cytokine that has been extensively studied over several decades, but was only recently recognized as a key player in mediating protection of many types of inflammatory and autoimmune diseases.",Association,NO_RELATION,NO_RELATION
25481648,Interleukin-10,anti-inflammatory cytokine,Interleukin-10 (IL-10) is arguably the most potent anti-inflammatory cytokine.,Association,Association,NO_RELATION
25483786,Interleukin-4,interleukin-13,Interleukin-4 (IL-4) and interleukin-13 (IL-13) are anti-inflammatory and immunomodulatory cytokines that play crucial roles in cancer progression.,Association,Association,NO_RELATION
25483786,Interleukin-4,IL-13,Interleukin-4 (IL-4) and interleukin-13 (IL-13) are anti-inflammatory and immunomodulatory cytokines that play crucial roles in cancer progression.,Association,Association,NO_RELATION
25483786,Interleukin-4,immunomodulatory cytokines,Interleukin-4 (IL-4) and interleukin-13 (IL-13) are anti-inflammatory and immunomodulatory cytokines that play crucial roles in cancer progression.,Association,Association,NO_RELATION
25492863,Hepatocyte growth factor,actin,Hepatocyte growth factor (HGF) attenuates agonist-induced endothelial cell (EC) permeability and increases pulmonary endothelial barrier function via Rac-dependent enhancement of the peripheral actin cytoskeleton.,Association,Association,NO_RELATION
25516764,Interleukin-6,inflammatory cytokine,Interleukin-6 (IL-6) is an inflammatory cytokine whose levels increase significantly during myocardial infarction (MI).,Association,Association,NO_RELATION
25517313,Tumor necrosis factor,pro-inflammatory cytokine,Tumor necrosis factor (TNF) is a pro-inflammatory cytokine that plays a critical role in many inflammatory diseases.,Association,Association,NO_RELATION
25517731,Interleukin-15,immunomodulatory cytokine,"Interleukin-15 (IL-15) is an immunomodulatory cytokine that affects body mass regulation independent of lymphocytes; however, the underlying mechanism(s) involved remains unknown.",Association,NO_RELATION,NO_RELATION
25520123,Tumor necrosis factor,apoptosis-inducing ligand,Tumor necrosis factor (TNF) related apoptosis-inducing ligand (TRAIL) is an antitumor candidate in cancer therapy.,Association,Association,NO_RELATION
25520123,Tumor necrosis factor,TRAIL,Tumor necrosis factor (TNF) related apoptosis-inducing ligand (TRAIL) is an antitumor candidate in cancer therapy.,Association,Association,NO_RELATION
25553470,Hepatocyte growth factor,receptor c-Met,"Hepatocyte growth factor (HGF) regulates cell growth, motility, and morphogenesis of various types of cells via its receptor c-Met.",Association,Positive_regulation,NO_RELATION
25609706,Tumor necrosis factor,TNFR1,"Tumor necrosis factor (TNF) is an important mediator that triggers onset of autoimmune diseases and exerts its biological effects by interacting through two receptors, TNFR1 (also known as TNFRSF1A) and TNFR2 (also known as TNFRSF1B).",Association,NO_RELATION,NO_RELATION
25609706,Tumor necrosis factor,TNFR2,"Tumor necrosis factor (TNF) is an important mediator that triggers onset of autoimmune diseases and exerts its biological effects by interacting through two receptors, TNFR1 (also known as TNFRSF1A) and TNFR2 (also known as TNFRSF1B).",Association,NO_RELATION,NO_RELATION
25610759,Tumor necrosis factor,TRAF4,"Tumor necrosis factor (TNF) receptor-associated factor 4 (TRAF4), a protein localized in TJs in normal epithelial cells, is frequently overexpressed in carcinomas.",Association,Association,NO_RELATION
25620169,Interleukin-33,IL-1 cytokine family,"Interleukin-33 (IL-33), a member of the IL-1 cytokine family, is emerging as a new modulator of immune and inflammatory responses.",Association,NO_RELATION,NO_RELATION
25636517,Interleukin-6,pleiotropic cytokine,"Interleukin-6 (IL-6) is a pleiotropic cytokine produced by a variety of cell types, including fibroblasts, endothelial cells, lymphocytes, and bone marrow stromal cells (BMSCs).",Association,Association,NO_RELATION
25643812,Tumor necrosis factor,pro-inflammatory cytokine,Tumor necrosis factor alpha (TNF-α) is a pro-inflammatory cytokine with a role in activating adaptive immunity to viral infections.,Association,Association,NO_RELATION
25651481,Tumor necrosis factor,highly pleiotropic cytokine,Tumor necrosis factor (TNF) is a highly pleiotropic cytokine with multiple activities other than its originally discovered role of tumor necrosis in rodents.,Association,Association,NO_RELATION
25656998,Thymic stromal lymphopoietin,IL-33,Thymic stromal lymphopoietin (TSLP) and IL-33 are considered important initiators of type 2 immunity.,Association,Association,NO_RELATION
25658755,Interleukin-13,pleiotropic cytokine,Interleukin-13 (IL-13) is a potent pleiotropic cytokine that is produced by activated CD4 T cells.,Association,Association,NO_RELATION
25664076,Hepatocyte growth factor,c-Met,"Hepatocyte growth factor (HGF) and its receptor, c-Met, are associated with invasive tumor growth.",Association,Association,Bind
25677987,Interleukin-33,cytokine,Interleukin-33 (IL-33) is a recently identified cytokine belonging to the IL-1 family and ligand for the IL-1 receptor-related protein ST2.,Association,NO_RELATION,NO_RELATION
25677987,Interleukin-33,IL-1 family,Interleukin-33 (IL-33) is a recently identified cytokine belonging to the IL-1 family and ligand for the IL-1 receptor-related protein ST2.,Association,Association,NO_RELATION
25681766,Interleukin-15,interleukin-15 receptor alpha,Interleukin-15 (IL-15) signaling is heavily regulated by a high specificity IL-15 binding protein known as interleukin-15 receptor alpha (IL-15Rα).,Association,Association,NO_RELATION
25682112,Interleukin-4,pleiotropic cytokine,"Interleukin-4 (IL-4) is a pleiotropic cytokine that regulates several phenomena, among them survival and differentiation of neuronal and glial cells.",Association,Association,NO_RELATION
25684663,Tumor necrosis factor,apoptosis-inducing ligand,Tumor necrosis factor (TNF)-related apoptosis-inducing ligand (TRAIL) emerges as one of the most-promising experimental cancer therapeutic drugs and is currently being tested in clinical trials.,Association,Association,NO_RELATION
25712497,Hepatocyte growth factor,full-length proteins,"Hepatocyte growth factor (HGF), efficacious in preclinical models of acute central nervous system injury, is burdened by administration of full-length proteins.",Association,Association,NO_RELATION
25723057,Tumor necrosis factor,TRAF3,Tumor necrosis factor receptor (TNFR)-associated factor 3 (TRAF3) is broadly involved in different receptor-mediated signaling pathways.,Association,NO_RELATION,NO_RELATION
25730818,Granulocyte colony-stimulating factor,G-CSF receptor,Granulocyte colony-stimulating factor (G-CSF) is a major regulator of granulopoiesis on engagement with the G-CSF receptor (G-CSFR).,Association,Association,NO_RELATION
25730818,Granulocyte colony-stimulating factor,G-CSFR,Granulocyte colony-stimulating factor (G-CSF) is a major regulator of granulopoiesis on engagement with the G-CSF receptor (G-CSFR).,Association,Association,NO_RELATION
25740726,Granulocyte colony-stimulating factor,colony-stimulating factors,Granulocyte colony-stimulating factor (G-CSF) belongs to the family of colony-stimulating factors (CSF).,Association,Positive_regulation,NO_RELATION
25748625,Granulocyte-macrophage colony-stimulating factor,pro-inflammatory cytokine,Granulocyte-macrophage colony-stimulating factor (GM-CSF) can be viewed as a pro-inflammatory cytokine rather than as a key regulator of steady state and systemic myelopoiesis.,Association,Association,NO_RELATION
25753355,Tumor necrosis factor,tyrosine kinase,"Tumor necrosis factor receptor-associated factor 2 (TRAF2)- and noncatalytic region of tyrosine kinase (NCK)-interacting kinase (TNIK) has been identified as an interactor in the psychiatric risk factor, Disrupted in Schizophrenia 1 (DISC1).",Association,Association,NO_RELATION
25753355,Tumor necrosis factor,TNIK,"Tumor necrosis factor receptor-associated factor 2 (TRAF2)- and noncatalytic region of tyrosine kinase (NCK)-interacting kinase (TNIK) has been identified as an interactor in the psychiatric risk factor, Disrupted in Schizophrenia 1 (DISC1).",Association,Association,NO_RELATION
25753532,Interleukin-2,affinity receptor,"Control of immunologic tolerance and homeostasis rely on Foxp3(+)CD4(+)CD25(+) regulatory T cells (Tregs) that constitutively express the high affinity receptor for Interleukin-2, CD25.",Association,Association,NO_RELATION
25756860,Interferon gamma,cytokines,Interferon gamma (IFN-γ) is one of the key cytokines that plays a major role against viral and intracellular bacterial infection.,Association,Association,NO_RELATION
25792259,Tumor necrosis factor,superfamily (TNFSF) members,Tumor necrosis factor (TNF) and its superfamily (TNFSF) members are important inflammatory cytokines.,Association,NO_RELATION,NO_RELATION
25792259,Tumor necrosis factor,inflammatory cytokines,Tumor necrosis factor (TNF) and its superfamily (TNFSF) members are important inflammatory cytokines.,Association,Association,NO_RELATION
25807634,Interleukin-18,proinflammatory cytokine,Interleukin-18 (IL-18) is a proinflammatory cytokine which induces interferon-γ production and plays a crucial role in immune systems.,Association,Association,NO_RELATION
25807634,Interleukin-18,interferon-γ,Interleukin-18 (IL-18) is a proinflammatory cytokine which induces interferon-γ production and plays a crucial role in immune systems.,Association,Association,NO_RELATION
25811609,Tumor necrosis factor,interferon,Tumor necrosis factor (TNF)-α and interferon (IFN)-γ are the major pro-inflammatory cytokines involved in beta-cell destruction.,Association,Association,NO_RELATION
25811609,Tumor necrosis factor,major pro-inflammatory cytokines,Tumor necrosis factor (TNF)-α and interferon (IFN)-γ are the major pro-inflammatory cytokines involved in beta-cell destruction.,Association,Positive_regulation,Association
25820396,Interleukin-6,pleiotropic cytokine,"Interleukin-6 (IL-6) is a pleiotropic cytokine that protects against cardiac ischemia-reperfusion (I/R) injury following pharmacological and ischemic preconditioning (IPC), but the affiliated role in exercise preconditioning is unknown.",Association,NO_RELATION,NO_RELATION
25826425,Tumor necrosis factor,TWEAK,"Tumor necrosis factor (TNF)-like weak inducer of apoptosis (TWEAK, TNFSF12) and its sole receptor Fn14, belonging to the TNF ligand and receptor superfamilies respectively, are involved in cell survival and cytokine production.",Association,NO_RELATION,NO_RELATION
25826425,Tumor necrosis factor,TNF ligand,"Tumor necrosis factor (TNF)-like weak inducer of apoptosis (TWEAK, TNFSF12) and its sole receptor Fn14, belonging to the TNF ligand and receptor superfamilies respectively, are involved in cell survival and cytokine production.",Association,NO_RELATION,NO_RELATION
25827060,Tumor necrosis factor,TRAIL,"Tumor necrosis factor-related apoptosis-inducing ligand (TRAIL) is a member of the tumor necrosis factor superfamily, whose members are capable of inducing apoptosis and inflammation.",Association,Association,NO_RELATION
25827060,Tumor necrosis factor,tumor necrosis factor superfamily,"Tumor necrosis factor-related apoptosis-inducing ligand (TRAIL) is a member of the tumor necrosis factor superfamily, whose members are capable of inducing apoptosis and inflammation.",Association,Association,NO_RELATION
25842366,Hepatocyte growth factor,HAI-1,Hepatocyte growth factor activator inhibitor type 1 (HAI-1; official symbol SPINT1) is a membrane-associated serine proteinase inhibitor abundantly expressed in epithelial tissues.,Association,NO_RELATION,NO_RELATION
25842366,Hepatocyte growth factor,membrane-associated serine proteinase inhibitor,Hepatocyte growth factor activator inhibitor type 1 (HAI-1; official symbol SPINT1) is a membrane-associated serine proteinase inhibitor abundantly expressed in epithelial tissues.,Association,NO_RELATION,NO_RELATION
25847183,Interleukin-6,multifunctional cytokine,"Interleukin-6 (IL-6), a multifunctional cytokine, exists in several forms ranging from a low molecular weight (MW 20-30 kDa) non-complexed form to high MW (200-450 kDa), complexes.",Association,Association,NO_RELATION
25859636,Vascular endothelial growth factor A,VEGF receptor 2,Vascular endothelial growth factor A (VEGFA) plays an important role in tumour angiogenesis and its angiogenic action is mainly mediated through its VEGF receptor 2 (VEGFR-2).,Association,Association,NO_RELATION
25882049,Tumor necrosis factor,intracellular signaling complex,"Tumor necrosis factor α (TNFα) triggers necroptotic cell death through an intracellular signaling complex containing receptor-interacting protein kinase (RIPK) 1 and RIPK3, called the necrosome.",Association,Association,NO_RELATION
25882049,Tumor necrosis factor,receptor-interacting protein kinase (RIPK) 1,"Tumor necrosis factor α (TNFα) triggers necroptotic cell death through an intracellular signaling complex containing receptor-interacting protein kinase (RIPK) 1 and RIPK3, called the necrosome.",Association,Association,NO_RELATION
25882520,Hepatocyte growth factor,HGFA,"Hepatocyte growth factor activator (HGFA), matriptase and hepsin are all S1 trypsin-like serine endopeptidases.",Association,NO_RELATION,NO_RELATION
25882520,Hepatocyte growth factor,matriptase,"Hepatocyte growth factor activator (HGFA), matriptase and hepsin are all S1 trypsin-like serine endopeptidases.",Association,NO_RELATION,NO_RELATION
25882520,Hepatocyte growth factor,hepsin,"Hepatocyte growth factor activator (HGFA), matriptase and hepsin are all S1 trypsin-like serine endopeptidases.",Association,NO_RELATION,NO_RELATION
25882520,Hepatocyte growth factor,S1 trypsin-like serine endopeptidases,"Hepatocyte growth factor activator (HGFA), matriptase and hepsin are all S1 trypsin-like serine endopeptidases.",Association,NO_RELATION,NO_RELATION
25882635,Tumor necrosis factor,TRAF6,Tumor necrosis factor receptor-associated factor 6 (TRAF6) is a cytoplasmic adapter protein that mediates signals induced by the tumor necrosis factor receptor (TNFR) superfamily and the interleukin-1 receptor (IL-1R).,Association,Association,NO_RELATION
25882635,Tumor necrosis factor,cytoplasmic adapter protein,Tumor necrosis factor receptor-associated factor 6 (TRAF6) is a cytoplasmic adapter protein that mediates signals induced by the tumor necrosis factor receptor (TNFR) superfamily and the interleukin-1 receptor (IL-1R).,Association,Association,NO_RELATION
25882635,Tumor necrosis factor,tumor necrosis factor receptor (TNFR) superfamily,Tumor necrosis factor receptor-associated factor 6 (TRAF6) is a cytoplasmic adapter protein that mediates signals induced by the tumor necrosis factor receptor (TNFR) superfamily and the interleukin-1 receptor (IL-1R).,Association,Association,NO_RELATION
25882635,Tumor necrosis factor,interleukin-1 receptor,Tumor necrosis factor receptor-associated factor 6 (TRAF6) is a cytoplasmic adapter protein that mediates signals induced by the tumor necrosis factor receptor (TNFR) superfamily and the interleukin-1 receptor (IL-1R).,Association,Association,NO_RELATION
25882635,Tumor necrosis factor,IL-1R,Tumor necrosis factor receptor-associated factor 6 (TRAF6) is a cytoplasmic adapter protein that mediates signals induced by the tumor necrosis factor receptor (TNFR) superfamily and the interleukin-1 receptor (IL-1R).,Association,Association,NO_RELATION
25910814,Tumor necrosis factor,cytokines,"Tumor necrosis factor superfamily (TNFSF) members represent a group of cytokines participating in diverse immunological, pathological and developmental pathways.",Association,Association,NO_RELATION
25910937,Vascular endothelial growth factor A,VEGF-A,"Vascular endothelial growth factor A (VEGF-A) regulates many aspects of vascular physiology such as cell migration, proliferation, tubulogenesis and cell-cell interactions.",Association,Association,NO_RELATION
25912222,Tumor necrosis factor,pro-inflammatory cytokine,Tumor necrosis factor (TNFα) is a pro-inflammatory cytokine which mediates via nitric oxide (NO) several carcinogenic processes.,Association,Association,Association
25916118,Tumor necrosis factor,inflammatory cytokine,Tumor necrosis factor (TNF) is a potent inflammatory cytokine produced during inflammation.,Association,Association,NO_RELATION
25925964,Tumor necrosis factor,adhesion molecules,"Tumor necrosis factor alpha (TNF-α) promotes the expression of adhesion molecules and induces endothelial dysfunction, a process that can lead to atherosclerosis.",Association,Association,Association
25936980,Tumor necrosis factor,TNFAIP8,"Tumor necrosis factor α-induced protein 8 (TNFAIP8) has been associated with the tumorigenicity of various types of cancer, however, the expression of TNFAIP8 and its function in gastric cancer remain to be fully elucidated.",Association,NO_RELATION,Association
25941616,Interleukin-4,Th2 cytokine,"Interleukin-4 (IL4), a Th2 cytokine, signals through IL4 receptors (IL4Rs) to regulate increased lymphocyte proliferation and survival.",Association,NO_RELATION,NO_RELATION
25941616,Interleukin-4,IL4 receptors,"Interleukin-4 (IL4), a Th2 cytokine, signals through IL4 receptors (IL4Rs) to regulate increased lymphocyte proliferation and survival.",Association,Association,NO_RELATION
25957885,Tumor necrosis factor,cytokine,Tumor necrosis factor alpha (TNFα) is a cytokine involved in a broad spectrum of cellular and organismal responses.,Association,Association,NO_RELATION
25959126,Tumor necrosis factor,pleiotropic cytokine,"Tumor necrosis factor (TNF)-α is a pleiotropic cytokine that triggers cell proliferation, cell death, or inflammation.",Association,NO_RELATION,NO_RELATION
25959651,Tumor necrosis factor,intracellular signaling mediator cyclic adenosine monophosphate,"Tumor necrosis factor α (TNFα) expression is strongly attenuated by the intracellular signaling mediator cyclic adenosine monophosphate (cAMP), which is synthesized by adenylyl cyclase (AC) enzymes.",Association,Association,NO_RELATION
25959651,Tumor necrosis factor,adenylyl cyclase,"Tumor necrosis factor α (TNFα) expression is strongly attenuated by the intracellular signaling mediator cyclic adenosine monophosphate (cAMP), which is synthesized by adenylyl cyclase (AC) enzymes.",Association,Positive_regulation,NO_RELATION
25973044,Interleukin-4,IL-13,Interleukin-4 (IL-4) and IL-13 are anti-inflammatory and immunoregulatory cytokines that can influence cancer-directed immunosurveillance.,Association,Association,NO_RELATION
25973044,Interleukin-4,immunoregulatory cytokines,Interleukin-4 (IL-4) and IL-13 are anti-inflammatory and immunoregulatory cytokines that can influence cancer-directed immunosurveillance.,Association,Association,NO_RELATION
25977120,Interleukin-33,IL-1 family cytokine,"Interleukin-33 is an IL-1 family cytokine which signals via its T1/ST2 receptor, and acts as a key regulator of inflammation.",Association,Association,NO_RELATION
25990083,Interleukin-17A,IL- 17F,"Interleukin-17A (IL-17A) and its receptor (IL-17RA) are prototype members of IL-17 ligand/receptor family firstly identified in CD4+ T cells, which comprises six ligands (IL-17A to IL- 17F) and five receptors (IL-17RA to IL-17RE).",Association,NO_RELATION,NO_RELATION
25990083,Interleukin-17A,IL-17RE,"Interleukin-17A (IL-17A) and its receptor (IL-17RA) are prototype members of IL-17 ligand/receptor family firstly identified in CD4+ T cells, which comprises six ligands (IL-17A to IL- 17F) and five receptors (IL-17RA to IL-17RE).",Association,NO_RELATION,NO_RELATION
25992858,Interleukin-2,pleiotropic cytokine,Interleukin-2 (IL-2) is a pleiotropic cytokine that regulates immune cell homeostasis and has been used to treat a range of disorders including cancer and autoimmune disease.,Association,Association,NO_RELATION
25992861,Interleukin-6,IL-27,"Interleukin-6 (IL-6) and IL-27 signal through a shared receptor subunit and employ the same downstream STAT transcription proteins, but yet are ascribed unique and overlapping functions.",Association,NO_RELATION,NO_RELATION
25992861,Interleukin-6,receptor subunit,"Interleukin-6 (IL-6) and IL-27 signal through a shared receptor subunit and employ the same downstream STAT transcription proteins, but yet are ascribed unique and overlapping functions.",Association,NO_RELATION,NO_RELATION
25992861,Interleukin-6,STAT transcription proteins,"Interleukin-6 (IL-6) and IL-27 signal through a shared receptor subunit and employ the same downstream STAT transcription proteins, but yet are ascribed unique and overlapping functions.",Association,NO_RELATION,NO_RELATION
26025300,Interleukin-7,cytokine,Interleukin-7 (IL-7) is a critical cytokine in early B and T cell development.,Association,Association,NO_RELATION
26026701,Tumor necrosis factor,lethal endotoxin,Tumor necrosis factor (TNF) is first identified as a mediator of lethal endotoxin poisoning.,Association,Association,Association
26035439,Interleukin-10,immunomodulatory cytokine,Interleukin-10 (IL-10) is an important immunomodulatory cytokine.,Association,Association,NO_RELATION
26044863,Tumor necrosis factor,inflammatory cytokine,"Tumor necrosis factor alpha (TNF-α) is an inflammatory cytokine, involved in both physiological and pathological pathways.",Association,Association,NO_RELATION
26045843,Tumor necrosis factor,proinflammatory cytokine,"Tumor necrosis factor (TNF)-α is a proinflammatory cytokine, some studies reported that TNF-α gene plays important role in the pathogenesis of SONFH. And the polymorphisms of TNF-α were presented as risk factors for steroid-induced osteonecrosis of the femoral head (SONFH).",Association,Association,Association
26053104,Hepatocyte growth factor,tissue-type plasminogen activator,Hepatocyte growth factor (HGF) is a pro-angiogenic cytokine activated by tissue-type plasminogen activator (tPA) that might play a role in the progression of multiple myeloma (MM).,Association,Association,Association
26054397,Interleukin-27,IL-27,"Interleukin-27 (IL-27) has been described to be highly expressed during the very first days after birth, but secretion of IL-27 by dendritic cells during the course of childhood has not been described.",Association,NO_RELATION,NO_RELATION
26061815,Granulocyte colony-stimulating factor,cytokine,Granulocyte colony-stimulating factor (G-CSF) is a cytokine that is highly expressed in human and mouse colorectal cancers (CRC).,Association,Association,NO_RELATION
26064303,Interferon gamma,proinflammatory cytokine,"Interferon gamma (IFN-γ) is a potent proinflammatory cytokine which plays an important role in the antiviral, antiproliferative, and antitumor activities.",Association,Association,NO_RELATION
26071594,Tumor necrosis factor,cytokine,"Tumor necrosis factor (TNF) is a fascinating anti‐tumoral cytokine, which plays a key role in orchestrating the fight of innate immunity against infection.",Association,NO_RELATION,NO_RELATION
26072395,Tumor necrosis factor,TNFR2,"Tumor necrosis factor receptor 2 (TNFR2, Tnfrsf1b) regulates multiple aspects of immune function, but little is known about its role in the immunopathogenesis of inflammatory bowel disease (IBD).",Association,NO_RELATION,NO_RELATION
26083528,Tumor necrosis factor,apoptosis-inducing ligand,Tumor necrosis factor (TNF)-related apoptosis-inducing ligand (TRAIL) induces apoptosis of various normal and tumor cells.,Association,Association,NO_RELATION
26083528,Tumor necrosis factor,TRAIL,Tumor necrosis factor (TNF)-related apoptosis-inducing ligand (TRAIL) induces apoptosis of various normal and tumor cells.,Association,Association,NO_RELATION
26084021,Interleukin-33,nuclear-associated cytokine,Interleukin-33 (IL-33) is a nuclear-associated cytokine of the IL-1 family originally described as a potent inducer of allergic type 2 immunity.,Association,Association,NO_RELATION
26084021,Interleukin-33,IL-1 family,Interleukin-33 (IL-33) is a nuclear-associated cytokine of the IL-1 family originally described as a potent inducer of allergic type 2 immunity.,Association,Association,NO_RELATION
26110930,Interferon gamma,"indoleamine 2,3 dioxygenase","Interferon gamma (IFN-γ) production induces the transcription of indoleamine 2,3 dioxygenase (IDO) resulting in the reduction of T-cell activation and proliferation through the depletion of tryptophan and the elicitation of Treg lymphocytes.",Association,Association,Positive_regulation
26110930,Interferon gamma,IDO,"Interferon gamma (IFN-γ) production induces the transcription of indoleamine 2,3 dioxygenase (IDO) resulting in the reduction of T-cell activation and proliferation through the depletion of tryptophan and the elicitation of Treg lymphocytes.",Association,Association,NO_RELATION
26112138,Interleukin-33,IL-1 family,Interleukin-33 (IL-33) is a member of the IL-1 family and the ligand of orphan ST2 molecules.,Association,Association,NO_RELATION
26137585,Hepatocyte growth factor,vascular endothelial growth factor,"Hepatocyte growth factor (HGF) and vascular endothelial growth factor (VEGF) drive cancer through their respective receptors, MET and VEGF receptor 2 (VEGFR2).",Association,NO_RELATION,Association
26140236,Interleukin-10,anti-inflammatory cytokine,Interleukin-10 (IL-10) is a potent anti-inflammatory cytokine that regulates immune responses.,Association,Association,NO_RELATION
26140537,Interleukin-8,neutrophil chemokine,Interleukin-8 (IL-8) is a neutrophil chemokine that is encoded on the CXCL8 gene.,Association,Association,NO_RELATION
26148092,Interleukin-6,Procalcitonin,Procalcitonin (PCT) and Interleukin-6 (IL-6) have emerged as biomarkers for different inflammatory conditions.,Association,Association,Association
26155126,Interleukin-2,lymphocyte-activating and growth-promoting factor,"Interleukin-2 (IL-2) is a lymphocyte-activating and growth-promoting factor, and has been widely studied on T-cells and NK-cells.",Association,NO_RELATION,NO_RELATION
26176774,Interleukin-6,proinflammatory cytokine,"Interleukin-6 (IL-6), a proinflammatory cytokine, was found to surge in the cerebral spinal fluid after aneurysmal subarachnoid hemorrhage (SAH).",Association,Positive_regulation,Association
26183206,Tumor necrosis factor,inflammatory cytokine,Tumor necrosis factor α (TNFα) is an inflammatory cytokine that plays an intimate role in septic shock.,Association,Positive_regulation,Association
26188281,Interleukin-10,highly pleiotropic cytokine,Interleukin-10 (IL-10) produced by a wide-variety of cells is a highly pleiotropic cytokine.,Association,Association,NO_RELATION
26202366,Tumor necrosis factor,TRAP1,"Tumor necrosis factor receptor-associated protein 1 (TRAP1), an essential mitochondrial chaperone is induced in rat hearts following ischemia/reperfusion (I/R), but its role in myocardial I/R injury is unclear.",Association,NO_RELATION,NO_RELATION
26219390,Tumor necrosis factor,"pleiotropic, proinflammatory cytokine","Tumor necrosis factor (TNF, TNF-α, cachectin) is a pleiotropic, proinflammatory cytokine with multiple biological effects, many of which are not yet fully understood.",Association,NO_RELATION,NO_RELATION
26221543,Tumor necrosis factor,cytokine,Tumor necrosis factor (TNF) is an ancient and widespread cytokine required in small amounts for much physiological function.,Association,NO_RELATION,NO_RELATION
26250899,Hepatocyte growth factor,multifunctional growth factor,"Hepatocyte growth factor (HGF) is a well-known multifunctional growth factor, and evidence has accumulated indicating that the HGF/MET (HGF receptor) signaling axis is involved in the progression of cancer.",Association,Association,NO_RELATION
26250899,Hepatocyte growth factor,HGF receptor,"Hepatocyte growth factor (HGF) is a well-known multifunctional growth factor, and evidence has accumulated indicating that the HGF/MET (HGF receptor) signaling axis is involved in the progression of cancer.",Association,Association,NO_RELATION
26253919,Interleukin-10,immunoregulatory,Interleukin-10 (IL-10) is an anti-inflammatory cytokine with important immunoregulatory functions.,Association,Association,NO_RELATION
26255596,Interleukin-6,interleukin-11,"Interleukin-6 (IL-6) and interleukin-11 (IL-11) receptors (IL-6R and IL-11R, respectively) are both expressed in osteoclasts and transduce signal via the glycoprotein130 (gp130) co-receptor, but the physiological role of this pathway is unclear.",Association,NO_RELATION,NO_RELATION
26255596,Interleukin-6,IL-6R,"Interleukin-6 (IL-6) and interleukin-11 (IL-11) receptors (IL-6R and IL-11R, respectively) are both expressed in osteoclasts and transduce signal via the glycoprotein130 (gp130) co-receptor, but the physiological role of this pathway is unclear.",Association,NO_RELATION,NO_RELATION
26255596,Interleukin-6,IL-11R,"Interleukin-6 (IL-6) and interleukin-11 (IL-11) receptors (IL-6R and IL-11R, respectively) are both expressed in osteoclasts and transduce signal via the glycoprotein130 (gp130) co-receptor, but the physiological role of this pathway is unclear.",Association,NO_RELATION,NO_RELATION
26255596,Interleukin-6,glycoprotein130 (gp130) co-receptor,"Interleukin-6 (IL-6) and interleukin-11 (IL-11) receptors (IL-6R and IL-11R, respectively) are both expressed in osteoclasts and transduce signal via the glycoprotein130 (gp130) co-receptor, but the physiological role of this pathway is unclear.",Association,NO_RELATION,NO_RELATION
26257732,Tumor necrosis factor,TNFSF) molecules,"Tumor necrosis factor superfamily (TNFSF) molecules play an important role in the activation, proliferation, differentiation, and migration of immune cells into the central nervous system (CNS).",Association,Association,NO_RELATION
26264384,Tumor necrosis factor,TWEAK,Tumor necrosis factor (TNF)-like weak inducer of apoptosis (TWEAK) has been reported to induce keratinocyte apoptosis in vitro by engaging its sole receptor of fibroblast growth factor-inducible 14 (Fn14).,Association,NO_RELATION,NO_RELATION
26264384,Tumor necrosis factor,fibroblast growth factor-inducible 14,Tumor necrosis factor (TNF)-like weak inducer of apoptosis (TWEAK) has been reported to induce keratinocyte apoptosis in vitro by engaging its sole receptor of fibroblast growth factor-inducible 14 (Fn14).,Association,Association,NO_RELATION
26265379,Interleukin-4,anti-inflammatory cytokine,"Interleukin-4 (IL-4), an important anti-inflammatory cytokine, is elucidated to regulate amyloid β-induced production of the inflammatory cytokines such as IL-1 and IL-6.",Association,Association,NO_RELATION
26265379,Interleukin-4,inflammatory cytokines,"Interleukin-4 (IL-4), an important anti-inflammatory cytokine, is elucidated to regulate amyloid β-induced production of the inflammatory cytokines such as IL-1 and IL-6.",Association,Association,NO_RELATION
